Start,Duration,Pitch,Velocity,Instrument
104.5,0.0,38,107,
104.5,0.0,54,107,
104.5,0.5200208008320333,82,72,
104.75,0.5200208008320333,82,52,
105.0,0.26499425845773344,71,127,
105.0,0.0,42,112,
105.0,0.5299885169154669,82,72,
105.25,0.5299885169154669,82,52,
105.5,0.26499425845773344,57,112,
105.5,0.26499425845773344,72,112,
105.5,0.26499425845773344,69,112,
105.5,0.26499425845773344,76,112,
105.5,0.26499425845773344,33,126,
105.5,0.26499425845773344,57,112,
105.5,0.26499425845773344,72,112,
105.5,0.26499425845773344,69,112,
105.5,0.26499425845773344,64,112,
105.5,0.26499425845773344,72,127,
105.5,1.3249712922886672,76,92,
105.5,1.3249712922886672,84,92,
105.5,1.3249712922886672,81,92,
105.5,1.1924741630598006,84,92,
105.5,1.1924741630598006,81,92,
105.5,1.1924741630598006,76,92,
105.5,0.0,49,100,
105.5,0.0,38,100,
105.5,0.0,54,100,
105.5,0.5299885169154669,82,72,
105.5,1.3249712922886672,76,102,
105.5,1.3249712922886672,72,102,
105.5,1.3249712922886672,69,102,
105.5,1.3249712922886672,57,102,
105.5,1.3249712922886672,72,92,
105.5,1.3249712922886672,69,92,
105.5,1.3249712922886672,64,92,
105.5,1.3249712922886672,76,92,
105.5,1.3249712922886672,84,92,
105.5,1.3249712922886672,81,92,
105.75,0.5299885169154669,82,52,
106.0,1.0599770338309338,57,112,
106.0,1.0599770338309338,72,112,
106.0,1.0599770338309338,69,112,
106.0,1.0599770338309338,76,112,
106.0,0.17666283897182228,33,120,
106.0,1.0599770338309338,57,112,
106.0,1.0599770338309338,72,112,
106.0,1.0599770338309338,69,112,
106.0,1.0599770338309338,64,112,
106.0,0.7949827753732004,72,127,
106.0,0.0,42,104,
106.0,0.0,36,104,
106.0,0.0,50,104,
106.0,0.0,82,104,
106.25,0.13249712922886672,50,90,
106.25,0.13249712922886672,82,90,
106.5,0.26499425845773344,33,110,
106.5,0.13249712922886672,42,98,
106.5,0.13249712922886672,38,98,
106.5,0.13249712922886672,82,98,
106.5,0.13249712922886672,54,98,
106.75,0.13249712922886672,48,90,
106.75,0.13249712922886672,82,90,
107.0,0.13000520020800832,33,120,
107.0,0.0,48,108,
107.0,0.0,42,108,
107.0,0.0,82,108,
107.25,0.13000520020800832,40,110,
107.25,0.0,82,52,
107.5,0.13000520020800832,45,114,
107.5,0.0,42,101,
107.5,0.0,47,101,
107.5,0.0,38,101,
107.5,0.0,82,101,
107.5,0.0,54,101,
107.75,0.13000520020800832,40,100,
107.75,0.0,47,76,
107.75,0.0,82,76,
108.0,0.13249712922886672,62,112,
108.0,0.13249712922886672,65,112,
108.0,0.13249712922886672,74,112,
108.0,0.13249712922886672,69,112,
108.0,0.13249712922886672,31,120,
108.0,0.13249712922886672,50,112,
108.0,0.13249712922886672,65,112,
108.0,0.13249712922886672,62,112,
108.0,0.13249712922886672,69,112,
108.0,0.5299885169154669,69,127,
108.0,0.13249712922886672,74,92,
108.0,0.13249712922886672,81,92,
108.0,0.13249712922886672,77,92,
108.0,0.13249712922886672,74,100,
108.0,0.13249712922886672,81,100,
108.0,0.13249712922886672,77,100,
108.0,0.0,42,107,
108.0,0.0,36,107,
108.0,0.0,38,107,
108.0,0.0,54,107,
108.0,0.13249712922886672,62,102,
108.0,0.13249712922886672,69,102,
108.0,0.13249712922886672,65,102,
108.0,0.13249712922886672,50,102,
108.0,0.13249712922886672,74,100,
108.0,0.13249712922886672,69,100,
108.0,0.13249712922886672,65,100,
108.0,0.13249712922886672,74,92,
108.0,0.13249712922886672,81,92,
108.0,0.13249712922886672,77,92,
109.0,0.39001560062402496,64,127,
110.0,0.17666283897182228,62,127,
110.5,0.3974913876866002,62,127,
111.0,0.0,38,121,
111.25,0.0,43,119,
111.5,1.3249712922886672,60,127,
111.5,0.0,41,118,
112.0,0.13000520020800832,67,127,
112.0,0.13000520020800832,60,127,
112.0,0.13000520020800832,64,127,
112.0,0.13000520020800832,36,122,
112.0,0.13000520020800832,48,127,
112.0,0.13000520020800832,55,127,
112.0,0.13000520020800832,60,127,
112.0,0.13000520020800832,64,127,
112.0,0.13000520020800832,72,112,
112.0,0.13000520020800832,84,112,
112.0,0.13000520020800832,72,112,
112.0,0.13000520020800832,84,112,
112.0,0.13000520020800832,72,112,
112.0,0.13000520020800832,72,112,
112.0,0.0,46,111,
112.0,0.0,38,111,
112.0,0.34668053388802217,72,125,
112.0,0.34668053388802217,84,125,
112.0,0.5200208008320333,67,118,
112.0,0.5200208008320333,64,118,
112.0,0.5200208008320333,79,118,
112.0,0.5200208008320333,76,118,
112.0,0.13000520020800832,84,112,
112.25,0.13000520020800832,72,112,
112.25,0.13000520020800832,84,112,
112.25,0.13000520020800832,72,112,
112.25,0.13000520020800832,84,112,
112.25,0.13000520020800832,72,112,
112.25,0.13000520020800832,72,112,
112.25,0.13000520020800832,84,112,
112.66666666666667,0.0,66,100,
112.66666666666667,0.0,78,100,
112.75,0.13000520020800832,36,120,
112.75,0.13000520020800832,65,90,
112.75,0.13000520020800832,77,90,
113.0,0.0,38,104,
113.0,0.0,46,104,
113.0,0.13249712922886672,64,80,
113.0,0.13249712922886672,76,80,
113.0,0.13249712922886672,62,70,
113.0,0.13249712922886672,74,70,
113.25,0.0,60,55,
113.25,0.0,72,55,
113.25,0.0,59,55,
113.25,0.0,71,55,
113.25,0.0,57,45,
113.25,0.0,69,45,
113.33333333333333,0.0,55,35,
113.33333333333333,0.0,67,35,
113.5,0.13249712922886672,67,127,
113.5,0.13249712922886672,60,127,
113.5,0.13249712922886672,64,127,
113.5,0.13249712922886672,36,122,
113.5,0.13249712922886672,48,127,
113.5,0.13249712922886672,55,127,
113.5,0.13249712922886672,60,127,
113.5,0.13249712922886672,64,127,
113.5,0.13249712922886672,72,112,
113.5,0.13249712922886672,84,112,
113.5,0.13249712922886672,72,112,
113.5,0.13249712922886672,84,112,
113.5,0.13249712922886672,72,112,
113.5,0.13249712922886672,72,112,
113.5,0.0,36,106,
113.5,0.0,46,106,
113.5,0.0,38,106,
113.5,0.13249712922886672,84,112,
113.75,0.13249712922886672,72,112,
113.75,0.13249712922886672,84,112,
113.75,0.13249712922886672,72,112,
113.75,0.13249712922886672,84,112,
113.75,0.13249712922886672,72,112,
113.75,0.13249712922886672,72,112,
113.75,0.0,36,120,
113.75,0.13249712922886672,84,112,
114.0,0.13249712922886672,38,98,
114.0,0.13249712922886672,46,98,
114.5,0.13249712922886672,36,120,
115.0,0.13000520020800832,72,111,
115.0,0.13000520020800832,84,114,
115.0,0.13000520020800832,72,113,
115.0,0.13000520020800832,72,127,
115.0,0.0,45,127,
115.25,0.13000520020800832,67,110,
115.25,0.13000520020800832,79,114,
115.25,0.13000520020800832,67,113,
115.25,0.13000520020800832,67,127,
115.25,0.0,43,120,
115.5,0.13000520020800832,69,110,
115.5,0.13000520020800832,81,114,
115.5,0.13000520020800832,69,113,
115.5,0.13000520020800832,69,127,
115.5,0.0,41,107,
115.75,1.9500780031201248,62,125,
115.75,1.9500780031201248,70,125,
115.75,1.9500780031201248,65,125,
115.75,0.39001560062402496,36,127,
115.75,1.906742936384122,48,125,
115.75,1.906742936384122,62,125,
115.75,1.906742936384122,58,125,
115.75,1.906742936384122,65,125,
115.75,0.5200208008320333,70,109,
115.75,0.5200208008320333,82,114,
115.75,0.5200208008320333,70,112,
115.75,2.080083203328133,70,127,
115.75,0.0,49,98,
115.75,0.0,36,98,
116.0,1.9874569384330008,77,108,
116.0,1.9874569384330008,74,108,
116.0,1.9874569384330008,70,108,
116.5,0.0,42,116,
116.5,0.0,38,116,
116.75,0.13249712922886672,36,127,
117.0,0.13000520020800832,42,125,
117.5,0.13000520020800832,67,108,
117.5,0.13000520020800832,79,113,
117.5,0.13000520020800832,67,115,
117.5,0.13000520020800832,42,110,
117.5,0.13000520020800832,38,110,
117.75,0.13000520020800832,69,108,
117.75,0.13000520020800832,81,112,
117.75,0.13000520020800832,69,115,
117.75,0.13000520020800832,36,120,
118.0,0.13249712922886672,72,108,
118.0,0.13249712922886672,84,112,
118.0,0.13249712922886672,72,115,
118.0,0.0,36,122,
118.0,0.0,42,122,
118.5,0.13249712922886672,74,109,
118.5,0.13249712922886672,86,112,
118.5,0.13249712922886672,74,115,
118.5,0.0,42,116,
118.5,0.0,38,116,
118.75,0.13249712922886672,72,109,
118.75,0.13249712922886672,84,112,
118.75,0.13249712922886672,72,115,
119.0,0.13249712922886672,74,110,
119.0,0.13249712922886672,86,112,
119.0,0.13249712922886672,74,114,
119.0,0.0,42,112,
119.5,0.26499425845773344,72,110,
119.5,0.26499425845773344,84,111,
119.5,0.26499425845773344,72,114,
119.5,0.0,46,111,
119.5,0.0,38,111,
120.0,0.13000520020800832,60,127,
120.0,0.13000520020800832,69,127,
120.0,0.13000520020800832,65,127,
120.0,0.13000520020800832,33,122,
120.0,0.13000520020800832,45,127,
120.0,0.13000520020800832,60,127,
120.0,0.13000520020800832,57,127,
120.0,0.13000520020800832,65,127,
120.0,0.13000520020800832,69,111,
120.0,0.13000520020800832,81,112,
120.0,0.13000520020800832,69,112,
120.0,0.13000520020800832,81,111,
120.0,0.13000520020800832,69,114,
120.0,0.13000520020800832,69,112,
120.0,0.13000520020800832,46,111,
120.0,0.13000520020800832,38,111,
120.0,0.13000520020800832,81,112,
120.25,0.13000520020800832,60,127,
120.25,0.13000520020800832,69,127,
120.25,0.13000520020800832,65,127,
120.25,0.13000520020800832,45,127,
120.25,0.13000520020800832,60,127,
120.25,0.13000520020800832,57,127,
120.25,0.13000520020800832,69,111,
120.25,0.13000520020800832,81,112,
120.25,0.13000520020800832,69,112,
120.25,0.13000520020800832,81,111,
120.25,0.13000520020800832,69,114,
120.25,0.13000520020800832,69,112,
120.25,0.13000520020800832,81,112,
120.33333333333333,0.13000520020800832,65,127,
120.75,0.13000520020800832,36,120,
121.0,0.0,38,104,
121.0,0.0,46,104,
121.5,0.13249712922886672,60,127,
121.5,0.13249712922886672,69,127,
121.5,0.13249712922886672,65,127,
121.5,0.13249712922886672,33,122,
121.5,0.13249712922886672,45,127,
121.5,0.13249712922886672,60,127,
121.5,0.13249712922886672,57,127,
121.5,0.13249712922886672,65,127,
121.5,0.13249712922886672,69,112,
121.5,0.13249712922886672,81,112,
121.5,0.13249712922886672,69,112,
121.5,0.13249712922886672,81,110,
121.5,0.13249712922886672,69,112,
121.5,0.13249712922886672,69,112,
121.5,0.0,36,106,
121.5,0.0,46,106,
121.5,0.0,38,106,
121.5,0.13249712922886672,81,112,
121.75,0.13249712922886672,60,127,
121.75,0.13249712922886672,69,127,
121.75,0.13249712922886672,65,127,
121.75,0.13249712922886672,45,127,
121.75,0.13249712922886672,60,127,
121.75,0.13249712922886672,57,127,
121.75,0.13249712922886672,65,127,
121.75,0.13249712922886672,69,112,
121.75,0.13249712922886672,81,112,
121.75,0.13249712922886672,69,112,
121.75,0.13249712922886672,81,110,
121.75,0.13249712922886672,69,112,
121.75,0.13249712922886672,69,112,
121.75,0.0,36,120,
121.75,0.13249712922886672,81,112,
122.0,0.13249712922886672,38,98,
122.0,0.13249712922886672,46,98,
122.5,0.13249712922886672,36,120,
122.75,0.13249712922886672,50,127,
123.0,0.13000520020800832,69,115,
123.0,0.13000520020800832,81,109,
123.0,0.13000520020800832,69,115,
123.0,0.13000520020800832,69,127,
123.0,0.0,48,127,
123.25,0.13000520020800832,65,115,
123.25,0.13000520020800832,77,109,
123.25,0.13000520020800832,65,115,
123.25,0.13000520020800832,65,127,
123.5,0.13000520020800832,67,114,
123.5,0.13000520020800832,79,109,
123.5,0.13000520020800832,67,114,
123.5,0.13000520020800832,67,127,
123.5,0.0,47,119,
123.75,2.080083203328133,68,122,
123.75,2.080083203328133,60,122,
123.75,2.080083203328133,65,122,
123.75,0.9100364014560582,32,122,
123.75,2.080083203328133,44,124,
123.75,2.080083203328133,56,124,
123.75,2.080083203328133,60,124,
123.75,2.080083203328133,65,124,
123.75,0.7800312012480499,68,114,
123.75,0.5200208008320333,80,108,
123.75,0.5200208008320333,68,114,
123.75,2.080083203328133,68,127,
123.75,0.0,49,106,
123.75,0.0,36,106,
123.75,2.080083203328133,77,111,
123.75,2.080083203328133,72,111,
123.75,2.080083203328133,68,111,
124.5,0.0,42,110,
124.5,0.0,38,110,
125.0,0.0,42,112,
125.5,0.26001040041601664,72,111,
125.5,0.26001040041601664,84,107,
125.5,0.26001040041601664,72,112,
125.5,0.13000520020800832,42,116,
125.5,0.13000520020800832,38,116,
125.75,0.13000520020800832,36,107,
126.0,0.3974913876866002,77,111,
126.0,0.3974913876866002,89,107,
126.0,0.3974913876866002,77,112,
126.0,0.0,36,116,
126.0,0.0,42,116,
126.5,0.0,42,116,
126.5,0.0,38,116,
126.75,0.3974913876866002,72,109,
126.75,0.3974913876866002,84,106,
126.75,0.3974913876866002,72,111,
127.0,0.0,42,112,
127.5,0.26499425845773344,68,108,
127.5,0.26499425845773344,80,106,
127.5,0.26499425845773344,68,110,
127.5,0.0,42,116,
127.5,0.0,38,116,
128.0,0.7800312012480499,67,125,
128.0,0.7800312012480499,60,125,
128.0,0.7800312012480499,64,125,
128.0,1.0400416016640666,31,122,
128.0,0.9100364014560582,43,127,
128.0,0.7800312012480499,55,125,
128.0,0.7800312012480499,60,125,
128.0,0.7800312012480499,64,125,
128.0,0.17334026694401108,64,122,
128.0,0.17334026694401108,76,112,
128.0,0.17334026694401108,64,112,
128.0,0.17334026694401108,76,97,
128.0,0.0,36,116,
128.0,0.0,42,116,
128.0,0.8667013347200555,67,115,
128.0,0.8667013347200555,72,115,
128.0,0.8667013347200555,76,115,
128.0,0.9100364014560582,55,117,
128.5,0.17334026694401108,63,122,
128.5,0.17334026694401108,75,112,
128.5,0.17334026694401108,63,112,
128.5,0.17334026694401108,75,97,
128.5,0.13000520020800832,42,116,
128.5,0.13000520020800832,38,116,
129.0,0.17666283897182228,64,122,
129.0,0.17666283897182228,76,112,
129.0,0.17666283897182228,64,112,
129.0,0.17666283897182228,76,97,
129.0,0.0,42,112,
129.5,0.17666283897182228,67,122,
129.5,0.17666283897182228,79,112,
129.5,0.17666283897182228,67,112,
129.5,0.17666283897182228,79,97,
129.5,0.0,42,116,
129.5,0.0,38,116,
129.75,0.0,36,107,
130.0,0.7949827753732004,66,127,
130.0,0.7949827753732004,57,127,
130.0,0.7949827753732004,62,127,
130.0,0.8833141948591116,30,122,
130.0,0.8833141948591116,42,127,
130.0,0.8833141948591116,54,127,
130.0,0.8833141948591116,57,127,
130.0,0.7949827753732004,62,127,
130.0,0.26499425845773344,66,110,
130.0,0.26499425845773344,78,100,
130.0,0.26499425845773344,66,100,
130.0,0.26499425845773344,78,85,
130.0,0.0,36,110,
130.0,0.0,42,110,
130.0,0.7949827753732004,69,117,
130.0,0.7949827753732004,66,117,
130.0,0.7949827753732004,74,117,
130.0,0.8833141948591116,54,117,
130.5,0.13249712922886672,67,110,
130.5,0.13249712922886672,79,100,
130.5,0.13249712922886672,67,100,
130.5,0.13249712922886672,79,85,
130.5,0.0,42,110,
130.5,0.0,38,110,
131.0,0.13000520020800832,69,122,
131.0,0.13000520020800832,81,112,
131.0,0.13000520020800832,69,112,
131.0,0.13000520020800832,81,97,
131.0,0.0,46,102,
131.5,0.13000520020800832,66,122,
131.5,0.13000520020800832,78,112,
131.5,0.13000520020800832,66,112,
131.5,0.13000520020800832,78,97,
131.5,0.13000520020800832,42,122,
131.5,0.13000520020800832,38,122,
132.0,0.7066513558872891,65,127,
132.0,0.7066513558872891,57,127,
132.0,0.7066513558872891,60,127,
132.0,0.0,61,88,
132.0,0.35332567794364456,29,127,
132.0,0.7949827753732004,41,127,
132.0,0.7066513558872891,53,127,
132.0,0.7066513558872891,57,127,
132.0,0.7066513558872891,60,127,
132.0,0.26499425845773344,69,110,
132.0,0.26499425845773344,81,100,
132.0,0.26499425845773344,69,100,
132.0,0.26499425845773344,81,85,
132.0,0.0,42,110,
132.0,0.0,36,110,
132.0,0.7066513558872891,69,117,
132.0,0.7066513558872891,65,117,
132.0,0.7066513558872891,72,117,
132.0,0.7949827753732004,53,117,
132.5,0.13249712922886672,71,122,
132.5,0.13249712922886672,83,112,
132.5,0.13249712922886672,71,112,
132.5,0.13249712922886672,83,97,
132.5,0.0,42,116,
132.5,0.0,38,116,
132.75,0.13249712922886672,29,122,
133.0,0.13249712922886672,72,110,
133.0,0.13249712922886672,84,100,
133.0,0.13249712922886672,72,100,
133.0,0.13249712922886672,84,85,
133.0,0.13249712922886672,46,102,
133.25,0.13249712922886672,41,110,
133.5,0.26499425845773344,29,122,
133.5,0.17666283897182228,67,120,
133.5,0.17666283897182228,79,110,
133.5,0.17666283897182228,67,110,
133.5,0.17666283897182228,79,95,
133.5,0.13249712922886672,42,116,
133.5,0.13249712922886672,38,116,
134.0,0.34668053388802217,53,127,
134.0,0.34668053388802217,62,127,
134.0,0.34668053388802217,57,127,
134.0,0.34668053388802217,60,127,
134.0,0.34668053388802217,26,127,
134.0,0.34668053388802217,38,126,
134.0,0.34668053388802217,53,126,
134.0,0.34668053388802217,50,126,
134.0,0.34668053388802217,57,126,
134.0,0.34668053388802217,60,126,
134.0,0.17334026694401108,72,120,
134.0,0.17334026694401108,84,110,
134.0,0.17334026694401108,72,110,
134.0,0.17334026694401108,84,95,
134.0,0.0,36,120,
134.0,0.34668053388802217,69,116,
134.0,0.34668053388802217,65,116,
134.0,0.34668053388802217,72,116,
134.0,0.34668053388802217,50,116,
134.0,0.34668053388802217,62,116,
134.25,0.0,50,127,
134.5,0.13000520020800832,67,120,
134.5,0.13000520020800832,79,110,
134.5,0.13000520020800832,67,110,
134.5,0.13000520020800832,79,95,
134.5,0.0,48,124,
134.5,0.0,38,124,
134.75,0.0,36,95,
135.0,0.35332567794364456,53,127,
135.0,0.35332567794364456,62,127,
135.0,0.35332567794364456,57,127,
135.0,0.35332567794364456,60,127,
135.0,0.35332567794364456,31,122,
135.0,0.35332567794364456,43,127,
135.0,0.35332567794364456,53,127,
135.0,0.35332567794364456,50,127,
135.0,0.35332567794364456,57,127,
135.0,0.35332567794364456,60,127,
135.0,4.239908135323735,72,120,
135.0,4.239908135323735,84,110,
135.0,4.239908135323735,72,110,
135.0,4.239908135323735,84,95,
135.0,0.0,47,114,
135.0,0.0,45,114,
135.0,0.35332567794364456,65,117,
135.0,0.35332567794364456,69,117,
135.0,0.35332567794364456,62,117,
135.0,0.35332567794364456,72,117,
135.0,0.35332567794364456,55,117,
135.25,0.0,36,120,
135.5,0.0,43,120,
135.75,0.0,41,107,
136.0,0.13000520020800832,55,121,
136.0,0.13000520020800832,60,121,
136.0,0.13000520020800832,64,121,
136.0,0.17334026694401108,36,120,
136.0,0.13000520020800832,48,114,
136.0,0.13000520020800832,55,114,
136.0,0.13000520020800832,60,114,
136.0,0.13000520020800832,52,127,
136.0,0.13000520020800832,49,92,
136.0,0.13000520020800832,36,92,
136.0,0.17334026694401108,48,110,
136.0,0.17334026694401108,55,110,
136.5,0.13000520020800832,55,125,
136.5,0.13000520020800832,60,125,
136.5,0.13000520020800832,64,125,
136.5,0.26001040041601664,36,120,
136.5,0.13000520020800832,48,122,
136.5,0.13000520020800832,55,122,
136.5,0.13000520020800832,60,122,
136.5,0.13000520020800832,52,127,
136.5,0.13000520020800832,38,120,
136.5,0.17334026694401108,48,110,
136.5,0.17334026694401108,55,110,
137.0,0.26499425845773344,28,120,
137.0,0.0,42,125,
137.5,0.26499425845773344,31,120,
137.5,0.0,42,116,
137.5,0.0,38,116,
138.0,0.26499425845773344,55,125,
138.0,0.26499425845773344,60,125,
138.0,0.26499425845773344,64,125,
138.0,0.17666283897182228,36,120,
138.0,0.26499425845773344,48,122,
138.0,0.26499425845773344,55,122,
138.0,0.26499425845773344,60,122,
138.0,0.35332567794364456,52,127,
138.0,0.13249712922886672,48,110,
138.0,0.13249712922886672,55,110,
138.5,0.26499425845773344,36,120,
138.5,0.0,42,110,
138.5,0.0,38,110,
138.75,0.13249712922886672,55,125,
138.75,0.13249712922886672,60,125,
138.75,0.13249712922886672,64,125,
138.75,0.13249712922886672,48,122,
138.75,0.13249712922886672,55,122,
138.75,0.13249712922886672,60,122,
138.75,0.13249712922886672,52,127,
138.75,0.0,48,110,
138.75,0.0,55,110,
139.0,0.26001040041601664,28,120,
139.0,0.13000520020800832,42,112,
139.5,0.26001040041601664,31,120,
139.5,0.13000520020800832,42,116,
139.5,0.13000520020800832,38,116,
140.0,0.13249712922886672,55,121,
140.0,0.13249712922886672,60,121,
140.0,0.13249712922886672,64,121,
140.0,0.13249712922886672,31,120,
140.0,0.17666283897182228,36,120,
140.0,0.13249712922886672,48,114,
140.0,0.13249712922886672,55,114,
140.0,0.13249712922886672,60,114,
140.0,0.13249712922886672,52,127,
140.0,0.0,42,115,
140.0,0.0,36,115,
140.0,0.0,50,115,
140.0,0.17666283897182228,48,110,
140.0,0.17666283897182228,55,110,
140.25,0.0,50,127,
140.5,0.13249712922886672,55,125,
140.5,0.13249712922886672,60,125,
140.5,0.13249712922886672,64,125,
140.5,0.26499425845773344,36,120,
140.5,0.13249712922886672,48,122,
140.5,0.13249712922886672,55,122,
140.5,0.13249712922886672,60,122,
140.5,0.13249712922886672,52,127,
140.5,0.0,42,116,
140.5,0.0,38,116,
140.5,0.17666283897182228,48,110,
140.5,0.17666283897182228,55,110,
140.75,0.0,48,127,
141.0,0.26499425845773344,28,120,
141.0,0.13249712922886672,48,126,
141.0,0.13249712922886672,42,126,
141.5,0.26499425845773344,31,120,
141.5,0.13249712922886672,42,115,
141.5,0.13249712922886672,47,115,
141.5,0.13249712922886672,38,115,
141.75,0.13249712922886672,47,100,
142.0,0.26001040041601664,55,125,
142.0,0.26001040041601664,60,125,
142.0,0.26001040041601664,64,125,
142.0,0.13000520020800832,36,120,
142.0,0.26001040041601664,48,122,
142.0,0.26001040041601664,55,122,
142.0,0.26001040041601664,60,122,
142.0,0.34668053388802217,52,127,
142.0,0.0,42,110,
142.0,0.0,36,110,
142.0,0.13000520020800832,48,110,
142.0,0.13000520020800832,55,110,
142.25,0.0,45,127,
142.5,0.26001040041601664,36,110,
142.5,0.0,45,117,
142.5,0.0,42,117,
142.5,0.0,38,117,
142.75,0.13000520020800832,55,125,
142.75,0.13000520020800832,60,125,
142.75,0.13000520020800832,64,125,
142.75,0.13000520020800832,48,122,
142.75,0.13000520020800832,55,122,
142.75,0.13000520020800832,60,122,
142.75,0.13000520020800832,52,127,
142.75,0.0,48,110,
142.75,0.0,55,110,
143.0,0.13249712922886672,36,120,
143.0,0.0,42,106,
143.0,0.0,47,106,
143.25,0.13249712922886672,28,110,
143.25,0.0,45,127,
143.5,0.13249712922886672,24,114,
143.5,0.0,43,117,
143.5,0.0,42,117,
143.5,0.0,38,117,
143.75,0.0,41,120,
144.0,1.0400416016640666,64,112,
144.0,1.0400416016640666,60,112,
144.0,1.0400416016640666,67,112,
144.0,0.39001560062402496,36,126,
144.0,1.0400416016640666,48,112,
144.0,1.0400416016640666,64,112,
144.0,1.0400416016640666,60,112,
144.0,1.0400416016640666,55,112,
144.0,0.17334026694401108,60,120,
144.0,0.0,36,116,
144.0,0.0,42,116,
144.5,0.26001040041601664,55,120,
144.5,0.13000520020800832,42,104,
144.5,0.13000520020800832,38,104,
144.75,0.5200208008320333,36,120,
145.0,0.0,42,112,
145.5,0.17666283897182228,55,120,
145.5,0.0,42,110,
145.5,0.0,38,110,
145.75,0.13249712922886672,36,100,
146.0,0.17666283897182228,35,120,
146.0,0.13249712922886672,62,120,
146.0,0.0,42,110,
146.0,0.0,36,110,
146.25,0.26499425845773344,62,120,
146.5,0.13249712922886672,62,112,
146.5,0.13249712922886672,59,112,
146.5,0.13249712922886672,67,112,
146.5,0.13249712922886672,47,112,
146.5,0.13249712922886672,62,112,
146.5,0.13249712922886672,59,112,
146.5,0.13249712922886672,55,112,
146.5,0.0,42,110,
146.5,0.0,38,110,
146.75,0.3974913876866002,35,110,
146.75,0.5299885169154669,55,120,
147.0,0.0,42,112,
147.25,0.34668053388802217,62,112,
147.25,0.34668053388802217,59,112,
147.25,0.34668053388802217,67,112,
147.25,0.34668053388802217,47,112,
147.25,0.34668053388802217,62,112,
147.25,0.34668053388802217,59,112,
147.25,0.34668053388802217,55,112,
147.5,0.13000520020800832,40,120,
147.5,0.13000520020800832,42,116,
147.5,0.13000520020800832,38,116,
147.75,0.13000520020800832,35,100,
148.0,0.35332567794364456,64,112,
148.0,0.35332567794364456,60,112,
148.0,0.35332567794364456,67,112,
148.0,0.3974913876866002,33,126,
148.0,0.35332567794364456,45,112,
148.0,0.35332567794364456,64,112,
148.0,0.35332567794364456,60,112,
148.0,0.35332567794364456,55,112,
148.0,0.26499425845773344,65,120,
148.0,0.0,42,110,
148.0,0.0,36,110,
148.5,0.26499425845773344,64,120,
148.5,0.0,42,116,
148.5,0.0,38,116,
148.75,0.35332567794364456,64,112,
148.75,0.35332567794364456,60,112,
148.75,0.35332567794364456,67,112,
148.75,0.5299885169154669,33,120,
148.75,0.35332567794364456,45,112,
148.75,0.35332567794364456,64,112,
148.75,0.35332567794364456,60,112,
148.75,0.35332567794364456,55,112,
149.0,0.26499425845773344,62,120,
149.0,0.0,42,125,
149.5,0.13249712922886672,62,112,
149.5,0.13249712922886672,59,112,
149.5,0.13249712922886672,67,112,
149.5,0.13249712922886672,45,112,
149.5,0.13249712922886672,62,112,
149.5,0.13249712922886672,59,112,
149.5,0.13249712922886672,55,112,
149.5,0.26499425845773344,60,120,
149.5,0.0,42,116,
149.5,0.0,38,116,
149.75,0.13249712922886672,28,100,
150.0,0.34668053388802217,64,112,
150.0,0.34668053388802217,60,112,
150.0,0.34668053388802217,67,112,
150.0,0.5200208008320333,33,120,
150.0,0.34668053388802217,45,112,
150.0,0.34668053388802217,64,112,
150.0,0.34668053388802217,60,112,
150.0,0.34668053388802217,55,112,
150.0,0.5200208008320333,64,120,
150.0,0.39001560062402496,79,82,
150.0,0.39001560062402496,76,82,
150.0,0.39001560062402496,72,82,
150.0,0.39001560062402496,79,92,
150.0,0.39001560062402496,76,92,
150.0,0.39001560062402496,72,92,
150.0,0.0,52,98,
150.0,0.0,36,98,
150.0,0.39001560062402496,67,102,
150.0,0.39001560062402496,64,102,
150.0,0.39001560062402496,60,102,
150.5,0.13000520020800832,42,116,
150.5,0.13000520020800832,38,116,
151.0,0.35332567794364456,62,112,
151.0,0.35332567794364456,59,112,
151.0,0.35332567794364456,67,112,
151.0,0.5299885169154669,31,120,
151.0,0.35332567794364456,43,112,
151.0,0.35332567794364456,62,112,
151.0,0.35332567794364456,59,112,
151.0,0.35332567794364456,55,112,
151.0,0.3974913876866002,62,120,
151.0,0.35332567794364456,79,82,
151.0,0.35332567794364456,74,82,
151.0,0.35332567794364456,71,82,
151.0,0.35332567794364456,79,92,
151.0,0.35332567794364456,74,92,
151.0,0.35332567794364456,71,92,
151.0,0.0,57,90,
151.0,0.35332567794364456,67,102,
151.0,0.35332567794364456,62,102,
151.0,0.35332567794364456,59,102,
151.5,0.0,42,122,
151.5,0.0,38,122,
152.0,1.0599770338309338,60,112,
152.0,1.0599770338309338,69,112,
152.0,1.0599770338309338,65,112,
152.0,0.26499425845773344,29,120,
152.0,1.0599770338309338,53,112,
152.0,1.0599770338309338,60,112,
152.0,1.0599770338309338,57,112,
152.0,1.0599770338309338,65,112,
152.0,0.26499425845773344,57,120,
152.0,1.0599770338309338,81,82,
152.0,1.0599770338309338,77,82,
152.0,1.0599770338309338,72,82,
152.0,1.0599770338309338,81,92,
152.0,1.0599770338309338,77,92,
152.0,1.0599770338309338,72,92,
152.0,0.13249712922886672,36,116,
152.0,0.13249712922886672,42,116,
152.0,1.0599770338309338,69,102,
152.0,1.0599770338309338,65,102,
